date,headline,source,compound,sentiment
2023-07-29,HDFC Bank Surpasses SBI in CRISIL’s Corporate Banking Ranking for 2023 - Adda247,Adda247,0.0,Neutral
2023-07-31,Buy HDFC Bank; target of Rs 2070: Motilal Oswal - Moneycontrol.com,Moneycontrol.com,0.0,Neutral
2023-08-02,Ambuja Cements Q1 results: Net profit falls 38% to ₹645 crore; revenue rises 18% YoY - Mint,Mint,0.4404,Positive
2023-08-02,"IRFC, Reliance Power, Suzlon Energy, YES Bank shares lead volume chart on NSE - Business Today",Business Today,0.7739,Positive
2023-08-03,ATM withdrawal charges: SBI vs PNB vs HDFC Bank vs ICICI Bank - The Economic Times,The Economic Times,-0.25,Negative
2023-08-06,HDFC Bank's Jagdishan highest paid bank CEO in FY23 with Rs 10.55cr pay - The Times of India,The Times of India,-0.1027,Negative
2023-08-06,"With ₹10.55 crore pay, HDFC Bank's Sashidhar Jagdishan is highest paid bank CEO in FY23 - Mint",Mint,-0.1027,Negative
2023-08-07,"HDFC Bank's Jagdishan highest-paid bank CEO in FY23, gets Rs 10.55 crore - Business Standard",Business Standard,0.0,Neutral
2023-08-07,"Buy State Bank of India, target price Rs 750: HDFC Securities - The Economic Times",The Economic Times,0.296,Positive
2023-08-08,HDFC Bank's Revised Free Float Implementation Split into Three Tranches: FTSE Russell - India Infoline,India Infoline,0.5106,Positive
2023-08-08,Utkarsh Small Finance Bank Q1 Results: Profit jumps 20% YoY to Rs 107 crore on lower provisions - The Economic Times,The Economic Times,0.1779,Positive
2023-08-09,PNB ATM withdrawal charges - SBI vs PNB vs HDFC Bank vs ICICI Bank: Number of free ATM transactions - The Economic Times,The Economic Times,0.3818,Positive
2023-08-09,SBI ATM withdrawal charges - SBI vs PNB vs HDFC Bank vs ICICI Bank: Number of free ATM transactions - The Economic Times,The Economic Times,0.3818,Positive
2023-08-09,"Where are HNIs investing? Top stocks bought, sold by the rich in June quarter - Business Standard",Business Standard,0.6597,Positive
2023-08-11,HDFC Bank chief Jagdishan flags funding risk in first post-merger AGM - Business Standard,Business Standard,-0.2732,Negative
2023-08-11,"MSCI Global Standard Index review: PFC, REC among 8 entrants; ACC excluded - Business Standard",Business Standard,-0.34,Negative
2023-08-14,"ITC Q1 Results: Profit jumps 18% YoY to Rs 4,903 cr as margins improve; revenue declines 8.5% - The Economic Times",The Economic Times,0.7003,Positive
2023-08-15,From HDFC Bank to Bharti Airtel: Top ten holdings of various mutual funds - Business Standard,Business Standard,0.2023,Positive
2023-08-16,SBFC Finance shares make a decent debut; lists with a premium of 44% at ₹82 apiece on NSE - Mint,Mint,0.296,Positive
2023-08-17,"HDFC's life insurance, mutual fund arms to start operations from Gift City - Business Standard",Business Standard,0.4404,Positive
2023-08-18,Top private banks see highest attrition at junior level in FY23 - Moneycontrol.com,Moneycontrol.com,0.2023,Positive
2023-08-18,"Hdfc Bank Outlook for the Week (August 21, 2023 – August 25, 2023) - Equitypandit",Equitypandit,0.0,Neutral
2023-08-20,M&M Financial Share Price and Analysis - Equitypandit,Equitypandit,0.296,Positive
2023-08-21,Possibility of a Bearish Reversal in HDFC Bank? - Equitymaster,Equitymaster,0.0,Neutral
2023-08-21,Q1 Results Review: Earnings growth continues even as revenue slows; margins rescue - Mint,Mint,0.7096,Positive
2023-08-21,"Stock market valuation rich, most positives already discounted, says Raamdeo Agrawal of Motilal Oswal Financial Services - Mint",Mint,0.8297,Positive
2023-08-23,Aditya Birla Fashion Share Price and Analysis - Equitypandit,Equitypandit,0.296,Positive
2023-08-25,HDFC Bank re-appoints Sanmoy Chakrabarti as Chief Risk Officer - Moneycontrol.com,Moneycontrol.com,-0.2732,Negative
2023-08-25,"Stock Market Highlights: Nifty, Sensex end close to two-month lows, dragged by HDFC Bank, ITC - CNBC TV18",CNBC TV18,0.1779,Positive
2023-08-25,HDFC Bank launches India's first co-brand hotel credit card with Marriott Bonvoy. Know about the benefits - Mint,Mint,0.6369,Positive
2023-08-26,Idfc First Bank Share Price and Analysis - Equitypandit,Equitypandit,0.296,Positive
2023-08-26,"Stocks that saw big block deals this week: Jio Financial, Coforge, HDFC Bank, Manappuram Finance & more - Business Today",Business Today,-0.4404,Negative
2023-08-26,Tax Query: What Are the Tax Implications on Capital Gains from Selling HDFC Limited Shares After Merger with HDFC Bank? - BusinessLine,BusinessLine,0.4019,Positive
2023-08-28,Futures Trade | Short on bounce in HDFC Bank - Moneycontrol.com,Moneycontrol.com,0.0,Neutral
2023-09-04,How brokerage calls on Kotak Mahindra Bank changed over last year - Moneycontrol.com,Moneycontrol.com,0.0,Neutral
2023-09-05,"IDFC First Bank share touches ₹100 mark. Joins HDFC Bank, ICICI Bank, SBI, Kotak Mahindra Bank in this elite club - Mint",Mint,0.296,Positive
2023-09-05,"Vishnu Prakash share price dips after strong listing. Buy, sell or hold? - Mint",Mint,0.6705,Positive
2023-09-05,Multibagger IDFC First Bank now among top 10 most-valued listed banks in India - The Economic Times,The Economic Times,0.2023,Positive
2023-09-06,"Jio Financial (JFS) share price falls over 3% ahead of exclusion from Nifty, other NSE indices; passive selling worth $324 million likely; check details - Business Today",Business Today,0.6597,Positive
2023-09-07,NSE’s world-beating derivatives to cash ratio shows retail rise - Mint,Mint,0.0,Neutral
2023-09-07,Mono Pharmacare shares list with 3.57% premium at ₹29 apiece on NSE Emerge - Mint,Mint,0.296,Positive
2023-09-07,Deepak Parekh’s first first proposal to set up HDFC Bank was rejected by the board - CNBC TV18,CNBC TV18,-0.5106,Negative
2023-09-09,"Top stocks of the week: IRFC, Coal India, BHEL, Vodafone Idea, PFC, others - Business Today",Business Today,0.2023,Positive
2023-09-12,OGs of Nifty! These 11 stocks have been in index since inception - The Economic Times,The Economic Times,0.4574,Positive
2023-09-14,Want to UPI now and pay later? Here's how to do UPI with less balance - Business Standard,Business Standard,-0.0258,Neutral
2023-09-14,"SBI, HDFC Bank, Canara Bank, PNB: How to buy Sovereign Gold Bonds (SGB) online through these 4 banks - The Economic Times",The Economic Times,0.0,Neutral
2023-09-14,"UPI now, pay later: HDFC Bank and ICICI Bank start credit on UPI - Business Standard",Business Standard,0.296,Positive
2023-09-15,HDFC Bank-Diners Club eyes B2B space to grow credit card business - Business Standard,Business Standard,0.3818,Positive
2023-09-16,Credit Wise Capital enters into co-lending tie up with HDFC Bank - The Hindu,The Hindu,0.6908,Positive
2023-09-18,Portfolio Performance and Update on Fundamentals August - marcellus.in,marcellus.in,0.0,Neutral
2023-09-19,RBI okays re-appointment of Sashidhar Jagdishan as CEO of HDFC Bank - Business Standard,Business Standard,0.4767,Positive
2023-09-19,"HDFC Bank flags hit to asset quality, margins post merger; shares slide 4% - Reuters",Reuters,0.5719,Positive
2023-09-19,RBI approves re-appointment of Sashidhar Jagdishan as MD and CEO of HDFC Bank for 3 years - Business Today,Business Today,0.4019,Positive
2023-09-19,RBI extends tenure of HDFC Bank MD Sashidhar Jagdishan by 3 years - The Times of India,The Times of India,0.128,Positive
2023-09-20,HDFC Bank discloses merged entity's financials for the first time. Top 4 stress points - The Economic Times,The Economic Times,-0.25,Negative
2023-09-20,HDFC Bank share price: Lender falls to one-month low after Nomura downgrades on four negative surprises - CNBC TV18,CNBC TV18,-0.4019,Negative
2023-09-20,"HDFC Bank may face margin, net worth hit - Mint",Mint,0.2263,Positive
2023-09-20,Sashidhar Jagdishan gets RBI nod for 2nd stint as HDFC Bank MD & CEO - Fortune India,Fortune India,0.0,Neutral
2023-09-20,HDFC Bank’s Jagdishan gets 3-year extension - Mint,Mint,0.0,Neutral
2023-09-20,Explained: Why HDFC Bank shares fell over 3% after analysts meet - India Today,India Today,0.296,Positive
2023-09-21,HDFC AMC stock slides after RBI's nod to acquire up to 9.5% stake in Karur Vysya Bank and DCB Bank - Zee Business,Zee Business,0.0,Neutral
2023-09-21,"Net worth down, stock hit: What’s going on at HDFC Bank? - The Morning Context",The Morning Context,0.2263,Positive
2023-09-21,"IOB, YES Bank, JP Power, SJVN, UCO Bank shares see high volumes; HDFC Bank leads turnover chart - Business Today",Business Today,0.8001,Positive
2023-09-21,"HDFC Bank Share Price at a Crossroads. Buy, Sell, or Hold? - Equitymaster",Equitymaster,0.296,Positive
2023-09-22,Samhi Hotels share price debuts at 6.7% premium at ₹134.50 on NSE - Mint,Mint,0.296,Positive
2023-09-22,Multibagger IPO: SME stock Nirman Agri Genetics doubles allottees' meony in six months - Mint,Mint,0.0,Neutral
2023-09-22,Titagarh Rail Systems Q4 Results 2026 - Find Titagarh Rail Systems Q4 Earnings Result | TITAGARH Q4 results - Mint,Mint,0.0,Neutral
2023-09-22,HDFC Bank Reduces Its Stake In HOEC - Goodreturns,Goodreturns,0.0,Neutral
2023-09-22,"TruCap, HDFC Bank form co-lending tie-up for underserved MSME borrowers - Business Standard",Business Standard,0.0,Neutral
2023-09-22,HDFC AMC allowed to acquire aggregate holding of upto 9.5% each in 5 banks - The Hindu,The Hindu,0.0,Neutral
2023-09-23,Are HDFC Bank shares gearing for an ITC moment? - Mint,Mint,0.296,Positive
2023-09-23,"Top stocks of the week: Berger Paints, Power Finance, Union Bank, Indian Bank, HDFC Bank & others - Business Today",Business Today,0.2023,Positive
2023-09-24,"HDFC Bank plans to launch new mobile app, site by March | Mint - Mint",Mint,0.0,Neutral
2023-09-26,"Zerodha annual results: Nithin Kamath says 40% yearly jump in revenues in FY23, shares 13-year growth chart - Business Today",Business Today,0.5859,Positive
2023-09-26,HDFC Bank: Value Buy Or A Value Trap? Here's What Analysts Say - NDTV Profit,NDTV Profit,0.6597,Positive
2023-09-26,"HDFC Securities launches discount broking all-in-one app, HDFC SKY - open for all investors, traders - Mint",Mint,0.296,Positive
2023-09-27,Sai Silks Kalamandir share price debuts at a mere 4% premium at ₹231 on NSE - Mint,Mint,0.296,Positive
2023-09-28,"HDFC Bank: Jefferies retains ‘Buy’ rating with target of Rs 2,030, sees 33% upside potential - The Financial Express",The Financial Express,0.0,Neutral
2023-09-29,India's leading brands witness 4% drop in value in 2022; TCS maintains the lead - Mint,Mint,0.0772,Positive
2023-09-29,NTPC Q1 Results 2026 - Find NTPC Q1 Earnings Result | NTPC Q1 results - Mint,Mint,0.0,Neutral
2023-09-30,"Stocks that saw big block deals this week: HDFC Bank, ICICI Bank, Reliance Industries, Kotak Mahindra Bank & more - Business Today",Business Today,-0.4404,Negative
2023-10-02,HDFC Bank set to get a boost from a wider branch network - The Economic Times,The Economic Times,0.4019,Positive
2023-10-03,HDFC Bank to go for management overhaul months after mega merger: Report - Business Today,Business Today,0.0,Neutral
2023-10-03,HDFC Revamps Top Management After Mega Merger - Mint,Mint,0.2023,Positive
2023-10-03,HDFC Bank revamps top management 3 months after mega-merger: Check details - The Economic Times,The Economic Times,0.2023,Positive
2023-10-03,HDFC Bank rejigs portfolios of top brass; Arvind Kapil to head mortgages - Business Standard,Business Standard,0.2023,Positive
2023-10-03,JSW Steel Q3 Results 2026 - Find JSW Steel Q3 Earnings Result | JSWSTEEL Q3 results - Mint,Mint,0.0,Neutral
2023-10-04,Updater Services Limited share price debuts at 5% discount at ₹285 on NSE - Mint,Mint,0.0772,Positive
2023-10-04,"HDFC Bank disburses Rs 48k crore home loans in Q2, Casa ratio falls - Business Standard",Business Standard,0.0,Neutral
2023-10-04,"Why the HDFC-Swiggy card is about loyalty, not rewards | Mint - Mint",Mint,0.2373,Positive
2023-10-04,Foreign investors continue to reduce stake in HDFC Bank; can stock's weight double on MSCI? - Moneycontrol.com,Moneycontrol.com,0.0,Neutral
2023-10-04,"ICICI Bank raises Rs 4,000 crore to fund growth, stock falls 1% - Moneycontrol.com",Moneycontrol.com,0.3818,Positive
2023-10-04,HDFC Bank splits retail loans division after mega merger: Report - Business Today,Business Today,0.0,Neutral
2023-10-04,"HDFC Bank Q2 update: Advances jump 57%, home loan grows 10% post merger - Moneycontrol.com",Moneycontrol.com,0.0,Neutral
2023-10-04,"HDFC Bank's stock movement eyed after management rejig, price down over 9% in three weeks - Moneycontrol.com",Moneycontrol.com,0.0,Neutral
2023-10-04,FII selling increases HDFC Bank's ‘foreign room' - Mint,Mint,0.0,Neutral
2023-10-04,"Stock Market Live Updates: Sensex, Nifty Finish in Red; Barring IT And FMCG All Sectors Close In Red - Goodreturns",Goodreturns,0.4019,Positive
2023-10-05,In charts: Just five commercial banks hold 50% of all deposits in India - Business Standard,Business Standard,0.0,Neutral
2023-10-05,HDFC Bank's retail loans organisational rejig is a tell-tale sign of its growth calculus | Mint - Mint,Mint,0.3818,Positive
2023-10-05,"Bandhan Bank shares Q2 update; advances up 12.3%, deposits 12.8%. Analyst views - Business Today",Business Today,0.296,Positive
2023-10-05,HDFC Bank Q2 Results 2023 - Telangana NavaNirmana Sena,Telangana NavaNirmana Sena,0.0,Neutral
2023-10-05,"HDFC Bank shares recover following post-merger slump, analysts see long-term potential - Investing.com India",Investing.com India,0.296,Positive
2023-10-05,"Suzlon Energy, HAL, HDFC Bank: Trading strategies for these buzzing stocks - Business Today",Business Today,0.2732,Positive
2023-10-05,"Tata Steel shares deliver single-digit returns in 2023; time to buy, sell or hold? - Business Today",Business Today,0.296,Positive
2023-10-06,Does HDFC Bank Deserve to Trade at Historic Lows? - Equitymaster,Equitymaster,-0.2023,Negative
2023-10-06,"Valiant Laboratories share price touches upper circuit after strong debut. Buy, hold or exit? - Mint",Mint,0.6705,Positive
2023-10-07,"Stocks that saw big block deals this week: HDFC Bank, Axis Bank, NTPC, Reliance Industries, Kotak Mahindra Bank & more - Business Today",Business Today,-0.4404,Negative
2023-10-10,Q2 FY24 Results Preview And Top Stock Picks By IDBI Capital - NDTV Profit,NDTV Profit,0.5719,Positive
2023-10-11,"TCS Q2 results: Former HDFC CEO Keki Mistry, two others join company's board - Business Today",Business Today,0.296,Positive
2023-10-11,Q2 Results Season: What To Expect From Index Stocks - NDTV Profit,NDTV Profit,0.4404,Positive
2023-10-11,"HCL Tech Q2 Results Preview: IT major to report single-digit growth, may cut revenue guidance to 4-6% - Mint",Mint,0.128,Positive
2023-10-11,"India to be $30 trillion economy by 2050 with per capita income of $21,000: HDFC Bank chief Atanu Chakraborty - Mint",Mint,0.0,Neutral
2023-10-12,China’s PBoC keeps India stock portfolio - Mint,Mint,0.0,Neutral
2023-10-12,"TCS Stock Check: Up 15% in the last 1 year, is it a good time to buy the IT major? - Mint",Mint,0.4404,Positive
2023-10-13,MC Exclusive: The super-investor you haven’t heard about - Moneycontrol.com,Moneycontrol.com,0.128,Positive
2023-10-13,"Top stocks of the week: NMDC, Patanjali Foods, Bosch, DLF, Macrotech Developers, HDFC AMC & more - Business Today",Business Today,0.2023,Positive
2023-10-13,JPMorgan Q3 Results: Net profit rises 35% to $13.15 billion on higher interest income - Mint,Mint,0.7096,Positive
2023-10-13,"HDFC Bank's Rs 720-Crore Share Transaction Weighs On Stock, Drags Nifty Bank In Red - outlookbusiness.com",outlookbusiness.com,0.4939,Positive
2023-10-14,"When are HDFC Bank Q2 results due? Sunday or Monday, October 16, 2023? - Mint",Mint,0.0,Neutral
2023-10-14,"Mahila Samman Savings Certificate vs SBI, ICICI Bank, PNB, HDFC Bank, Yes Bank FD interest rates - The Economic Times",The Economic Times,0.6908,Positive
2023-10-16,"HDFC Bank Posts $1.91 Billion in Profit, Surpasses Expectations - Bloomberg.com",Bloomberg.com,0.4404,Positive
2023-10-16,HDFC Bank anticipates post-merger Q2FY24 results amid margin contraction By Investing.com - Investing.com UK,Investing.com UK,0.0,Neutral
